16.01.2020                                                                                                       Dynamic List Display                                                                                                               1


	Order	Material	Material Description	Reqmt Date	Reqmts qty	Qty wthdrn	      Open	Unit	Backflush	Phant.item	Bulk Matl	Stg.Ind.	SupplyArea	Stge Type	StorageBin	PeggedReqt	Work ctr	Work center descr.
	200217749499	2178030-1	Receptacle assembly - 50V d.c	06.09.2019	       13	        0	       13	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	5-1700100-4	DINRAIL 1972609	06.09.2019	       13	        0	       13	PC	X			4		I10	I10-001	1972886-2	296	CABINET ASSEMBLY
	200217749499	1972615-1	DUCT WIRING GREY 15x25mm	06.09.2019	    7.655	        0	    7.655	M	X			1		I10	INVSYSR	1972886-2	296	CABINET ASSEMBLY
	200217749499	361338-6	HST140L-BK/100 C/Tie 140x3.2	06.09.2019	       27	        0	       27	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	1972563-1	WASHER STAR M5 304 SS	06.09.2019	       65	        0	       65	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	8-1700803-2	SCREW M3X12 PAN POZI S/S	06.09.2019	      468	        0	      468	PC	X			4		I10	I10-001	1972886-2	296	CABINET ASSEMBLY
	200217749499	1972545-1	SCREW M5x12 PAN HEAD PHILLIPS 304 SS	06.09.2019	      104	        0	      104	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	3-1700056-2	3MM FLAT WASHER S/STEEL	06.09.2019	      520	        0	      520	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	1972543-1	NUT M3 NYLOC HEX 304 SS	06.09.2019	      520	        0	      520	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	1972555-1	LATCH ASSEMBLY	06.09.2019	       13	        0	       13	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	5-1700804-0	WASHER M4 FLAT S/S	06.09.2019	       26	        0	       26	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	1972543-2	NUT M4 NYLOC HEX 304 SS	06.09.2019	       23	        0	       23	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	3-1700056-6	5MM FLAT WASHER S/STEEL	06.09.2019	      185	        0	      185	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	1972543-3	NUT M5 NYLOC HEX 304 SS	06.09.2019	      143	        0	      143	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	1972567-1	RUBBER STRIP U-SECTION	06.09.2019	    8.101	        0	    8.101	M	X			1		I10	INVSYSR	1972886-2	296	CABINET ASSEMBLY
	200217749499	1972652-1	PINCHWELD EDGE PROTECTOR	06.09.2019	    8.972	        0	    8.972	M	X			1		I10	INVSYSR	1972886-2	296	CABINET ASSEMBLY
	200217749499	5-1972886-2	HARNESS INT DC POINTS MODULE	06.09.2019	       13	        0	       13	PC	X			4		I10	I10-001	1972886-2	296	CABINET ASSEMBLY
	200217749499	1-1841397-0	SC0045 PH POZI M3 X 20 ZP MACHINE SCREW	06.09.2019	       13	        0	       13	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	1972517-1	END PLATE SAKS 1	06.09.2019	       13	        0	       13	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	2178047-1	50Vdc Top module assy	06.09.2019	       13	        0	       13	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	1972978-1	CASE ASSY POINTS MODULE	06.09.2019	       13	        9	        4	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	1972525-1	DISCONNECT TERMINAL SAKC 10	06.09.2019	       91	        0	       91	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	1972523-1	END PLATE SAKC 10	06.09.2019	       26	        0	       26	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	1972878-3	BUSBAR 2-WAY SAKC 10	06.09.2019	       13	        0	       13	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	1972959-1	SPACER BUSBAR SAKC 10	06.09.2019	       26	        0	       26	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	1972921-1	BUSBAR SCREW M4 x 20	06.09.2019	       26	        0	       26	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	1972583-1	BUSBAR WASHER SAKS 4	06.09.2019	       26	        0	       26	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	742412-000	1330-0607-10	06.09.2019	        1	        0	        1	PC	X			1		I10	INVSYSR	1972886-2	296	CABINET ASSEMBLY
	200217749499	F74262-000	WP-508127-5-9	06.09.2019	       63	        0	       63	PC	X			4		010	OFFICE	1972886-2	296	CABINET ASSEMBLY
	200217749499	2296390-1	LABEL ELECTRICITY DANGER HAZARD 50X50MM	06.09.2019	       13	        0	       13	PC	X			1		914		1972886-2	296	CABINET ASSEMBLY
	200217749499	4-1700102-5	Cable Clip 13mm RS 404-437	06.09.2019	       11	        0	       11	PC	X			4	INVSYS	I10	I10-001	1972886-2	296	CABINET ASSEMBLY
	200217961210	742412-000	1330-0607-10	06.09.2019	        1	        1	        0	PC	X			1	INVSYS	I10	INVSYSR	1972885-1	296	CABINET ASSEMBLY
	200217961210	1-608694-0	CABLE TIE,#10 SCR.MT,BLK,100PK	06.09.2019	      168	      168	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	2-361333-3	HST100M-BK/100 C/Tie 100x2.5	06.09.2019	    1,260	    1,260	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	500030-1	SPIRAP 1/4" PE, OUTDR,BLK,50FT	06.09.2019	  297.376	  297.376	        0	FT	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	200821-1	CMNL KEYING PLUG	06.09.2019	       80	       80	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	5-1972885-1	HARNESS INT SIGNAL MODULE	06.09.2019	       80	       80	        0	PC	X			4	INVSYS	I10	I10-001	1972885-1	296	CABINET ASSEMBLY
	200217961210	A37049-000	HM-762508-2.5-8A	06.09.2019	      112	      112	        0	PC	X			4	INVSYS	010	OFFICE	1972885-1	296	CABINET ASSEMBLY
	200217961210	1972546-2	CABLE ASSY EARTH STRAP 230 mm	06.09.2019	       80	       80	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972546-1	CABLE ASSY EARTH STRAP 150 mm	06.09.2019	      240	      240	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972564-1	BUSBAR 2-WAY SAK 6N	06.09.2019	       80	       80	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972515-2	FUSE 2A MEDIUM BLOW	06.09.2019	       80	       80	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972516-1	FUSE TERMINAL SAKS 1	06.09.2019	       80	       80	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972517-1	END PLATE SAKS 1	06.09.2019	       80	       80	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972520-1	FEED TROUGH TERMINAL SAK 6N	06.09.2019	      160	      160	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972519-1	END PLATE SAK 4-10	06.09.2019	       80	       80	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972518-1	END BRACKET EWK 1	06.09.2019	      240	      240	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	2178081-1	110Vac Top module assy	06.09.2019	        0	        0	        0	PC	X				INVSYS			1972885-1	296	CABINET ASSEMBLY
	200217961210	2178030-2	Receptacle assembly - 110V a.c	06.09.2019	      480	      480	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	5-1700100-4	DINRAIL 1972609	06.09.2019	        0	        0	        0	PC	X				INVSYS			1972885-1	296	CABINET ASSEMBLY
	200217961210	1972615-1	DUCT WIRING GREY 15x25mm	06.09.2019	   23.552	   23.552	        0	M	X			1	INVSYS	I10	INVSYSR	1972885-1	296	CABINET ASSEMBLY
	200217961210	361338-6	HST140L-BK/100 C/Tie 140x3.2	06.09.2019	      168	      168	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972563-1	WASHER STAR M5 304 SS	06.09.2019	      400	      400	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	8-1700803-2	SCREW M3X12 PAN POZI S/S	20.09.2018	        0	        0	        0	PC	X				INVSYS			1972885-1	296	CABINET ASSEMBLY
	200217961210	1972545-1	SCREW M5x12 PAN HEAD PHILLIPS 304 SS	06.09.2019	      960	      960	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	3-1700056-2	3MM FLAT WASHER S/STEEL	06.09.2019	    1,280	    1,280	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972543-1	NUT M3 NYLOC HEX 304 SS	06.09.2019	    1,280	    1,280	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972555-1	LATCH ASSEMBLY	06.09.2019	       80	       80	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	5-1700804-0	WASHER M4 FLAT S/S	06.09.2019	      160	      160	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972543-2	NUT M4 NYLOC HEX 304 SS	06.09.2019	      160	      160	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	3-1700056-6	5MM FLAT WASHER S/STEEL	20.09.2018	    1,520	    1,520	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972543-3	NUT M5 NYLOC HEX 304 SS	06.09.2019	    1,120	    1,120	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972567-1	RUBBER STRIP U-SECTION	06.09.2019	   49.852	   49.852	        0	M	X			1	INVSYS	I10	INVSYSR	1972885-1	296	CABINET ASSEMBLY
	200217961210	1972652-1	PINCHWELD EDGE PROTECTOR	06.09.2019	   55.208	   55.208	        0	M	X			1	INVSYS	I10	INVSYSR	1972885-1	296	CABINET ASSEMBLY
	200217961210	1972552-1	CASE ASSY SIGNAL MODULE	06.09.2019	       80	       80	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	2296390-1	LABEL ELECTRICITY DANGER HAZARD 50X50MM	06.09.2019	       80	       80	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	1972521-2	TRANSFORMER SD 7408 NP	06.09.2019	        0	        0	        0	PC	X				INVSYS			1972885-1	296	CABINET ASSEMBLY
	200217961210	1972521-2	TRANSFORMER SD 7408 NP	06.09.2019	       80	       80	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	8-1700803-2	SCREW M3X12 PAN POZI S/S	20.09.2018	      960	      960	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	2178081-1	110Vac Top module assy	06.09.2019	      480	        0	      480	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200217961210	5-1700100-4	DINRAIL 1972609	06.09.2019	       80	       80	        0	PC	X			1	INVSYS	914		1972885-1	296	CABINET ASSEMBLY
	200218049063	9-1700099-0	FLUX SMD29130CC	24.09.2018	    0.500	    0.500	        0	G	X			4	RLAB	R10	R10-001	6-1866375-1	291	AERO DEFENCE - Rocket Lab
	200218049063	216012-005	55A0111-22-0	24.09.2018	    0.200	    0.200	        0	M	X			4	RLAB	R10	R10-001	6-1866375-1	291	AERO DEFENCE - Rocket Lab
	200218049063	9-1700097-7	MACROMELT OM 648	24.09.2018	    0.020	    0.020	        0	KG	X			4	RLAB	010	U-MEZZ	6-1866375-1	291	AERO DEFENCE - Rocket Lab
	200218049063	8-1700098-9	1521737 CONNECTOR	24.09.2018	        2	        2	        0	PC	X			4	RLAB	R10	R10-001	6-1866375-1	291	AERO DEFENCE - Rocket Lab
	200218049063	1757824-2	AMPLIMITE,ASY,RCPT,STD,90,ZN,2	24.09.2018	        1	        1	        0	PC	X			4	RLAB	R10	R10-001	6-1866375-1	291	AERO DEFENCE - Rocket Lab
	200218049063	204351-1	SZ 22 SOCKET CONTACT	24.09.2018	       27	       27	        0	PC	X			4	RLAB	R10	R10-001	6-1866375-1	291	AERO DEFENCE - Rocket Lab
	200218049063	1-1841377-1	RR0045 RES 0.6W 1% 50PPM D2.5 P10MM 10K0	24.09.2018	        2	        2	        0	PC	X			4	RLAB	R10	R10-001	6-1866375-1	291	AERO DEFENCE - Rocket Lab
	200218049063	6641710001	TMS-SCE-1/4-2.0-9	24.09.2018	        4	        4	        0	PC	X			4	RLAB	R10	R10-001	6-1866375-1	291	AERO DEFENCE - Rocket Lab
	200218140027	361338-6	HST140L-BK/100 C/Tie 140x3.2	29.11.2018	       55	       55	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	1-608694-0	CABLE TIE,#10 SCR.MT,BLK,100PK	29.11.2018	       55	       55	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	200821-1	CMNL KEYING PLUG	29.11.2018	       26	       26	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	5-1972883-1	HARNESS INT INPUT MODULE	29.11.2018	       26	       26	        0	PC	X			4	INVSYS	I10	I10-001	1972883-1	296	CABINET ASSEMBLY
	200218140027	A37049-000	HM-762508-2.5-8A	29.11.2018	       37	       37	        0	PC	X			4	INVSYS	010	OFFICE	1972883-1	296	CABINET ASSEMBLY
	200218140027	1972546-2	CABLE ASSY EARTH STRAP 230 mm	29.11.2018	       26	       26	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	1972546-1	CABLE ASSY EARTH STRAP 150 mm	29.11.2018	       52	       52	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	2178047-1	50Vdc Top module assy	29.11.2018	       30	       30	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	2178030-1	Receptacle assembly - 50V d.c	29.11.2018	       30	       57	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	5-1700100-4	DINRAIL 1972609	29.11.2018	       26	       26	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	1972615-1	DUCT WIRING GREY 15x25mm	29.11.2018	    7.655	    7.655	        0	M	X			1	INVSYS	I10	I10-001	1972883-1	296	CABINET ASSEMBLY
	200218140027	1972563-1	WASHER STAR M5 304 SS	29.11.2018	      130	      130	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	8-1700803-2	SCREW M3X12 PAN POZI S/S	29.11.2018	      104	      104	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	1972545-1	SCREW M5x12 PAN HEAD PHILLIPS 304 SS	29.11.2018	       78	       78	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	3-1700056-2	3MM FLAT WASHER S/STEEL	29.11.2018	      208	      208	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	1972543-1	NUT M3 NYLOC HEX 304 SS	29.11.2018	      208	      208	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	1972555-1	LATCH ASSEMBLY	29.11.2018	       26	       26	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	5-1700804-0	WASHER M4 FLAT S/S	29.11.2018	       52	       52	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	1972543-2	NUT M4 NYLOC HEX 304 SS	29.11.2018	       52	       52	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	3-1700056-6	5MM FLAT WASHER S/STEEL	29.11.2018	      260	      260	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	1972543-3	NUT M5 NYLOC HEX 304 SS	29.11.2018	      260	      260	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	1972567-1	RUBBER STRIP U-SECTION	29.11.2018	   16.202	   16.202	        0	M	X			1	INVSYS	I10	INVSYSR	1972883-1	296	CABINET ASSEMBLY
	200218140027	1972652-1	PINCHWELD EDGE PROTECTOR	29.11.2018	   15.801	   15.801	        0	M	X			1	INVSYS	I10	INVSYSR	1972883-1	296	CABINET ASSEMBLY
	200218140027	1972550-1	CASE ASSY INPUT MODULE	29.11.2018	       26	       26	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	500030-1	SPIRAP 1/4" PE, OUTDR,BLK,50FT	29.11.2018	   96.647	   11.152	   85.495	FT	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	2-361333-3	HST100M-BK/100 C/Tie 100x2.5	29.11.2018	       55	       55	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	1972518-1	END BRACKET EWK 1	29.11.2018	       26	       26	        0	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	2296390-1	LABEL ELECTRICITY DANGER HAZARD 50X50MM	29.11.2018	       26	        3	       23	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	2178047-1	50Vdc Top module assy	06.09.2019	      230	        0	      230	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140027	2178030-1	Receptacle assembly - 50V d.c	06.09.2019	      230	        0	      230	PC	X			1	INVSYS	914		1972883-1	296	CABINET ASSEMBLY
	200218140030	1-608694-0	CABLE TIE,#10 SCR.MT,BLK,100PK	26.11.2018	       49	       49	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	500030-1	SPIRAP 1/4" PE, OUTDR,BLK,50FT	26.11.2018	   85.496	   11.152	   74.344	FT	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	5-1972884-1	HARNESS INT OUTPUT MODULE	26.11.2018	       23	       23	        0	PC	X			4	INVSYS	I10	I10-001	1972884-1	296	CABINET ASSEMBLY
	200218140030	A37049-000	HM-762508-2.5-8A	26.11.2018	       33	       33	        0	PC	X			4	INVSYS	010	OFFICE	1972884-1	296	CABINET ASSEMBLY
	200218140030	1972546-2	CABLE ASSY EARTH STRAP 230 mm	26.11.2018	       23	       23	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972546-1	CABLE ASSY EARTH STRAP 150 mm	26.11.2018	       46	       46	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972515-2	FUSE 2A MEDIUM BLOW	26.11.2018	       23	       23	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972516-1	FUSE TERMINAL SAKS 1	26.11.2018	       23	       23	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972517-1	END PLATE SAKS 1	26.11.2018	       23	       23	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972520-1	FEED TROUGH TERMINAL SAK 6N	26.11.2018	       23	       23	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972519-1	END PLATE SAK 4-10	26.11.2018	       23	       23	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972518-1	END BRACKET EWK 1	26.11.2018	       69	       69	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	2178047-1	50Vdc Top module assy	26.11.2018	       24	       24	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	2178030-1	Receptacle assembly - 50V d.c	26.11.2018	       24	       45	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	5-1700100-4	DINRAIL 1972609	26.11.2018	       23	       23	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972615-1	DUCT WIRING GREY 15x25mm	26.11.2018	    6.772	    6.772	        0	M	X			1	INVSYS	I10	I10-001	1972884-1	296	CABINET ASSEMBLY
	200218140030	361338-6	HST140L-BK/100 C/Tie 140x3.2	26.11.2018	       49	       49	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972563-1	WASHER STAR M5 304 SS	26.11.2018	      115	      115	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	8-1700803-2	SCREW M3X12 PAN POZI S/S	26.11.2018	      276	      276	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972545-1	SCREW M5x12 PAN HEAD PHILLIPS 304 SS	26.11.2018	       69	       69	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	3-1700056-2	3MM FLAT WASHER S/STEEL	26.11.2018	      368	      368	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972543-1	NUT M3 NYLOC HEX 304 SS	26.11.2018	      368	      368	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972555-1	LATCH ASSEMBLY	26.11.2018	       23	       23	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	5-1700804-0	WASHER M4 FLAT S/S	26.11.2018	       46	       46	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972543-2	NUT M4 NYLOC HEX 304 SS	26.11.2018	       46	       46	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	3-1700056-6	5MM FLAT WASHER S/STEEL	26.11.2018	      230	      230	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972543-3	NUT M5 NYLOC HEX 304 SS	26.11.2018	      230	       30	      200	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	1972567-1	RUBBER STRIP U-SECTION	26.11.2018	   14.333	   14.333	        0	M	X			1	INVSYS	I10	INVSYSR	1972884-1	296	CABINET ASSEMBLY
	200218140030	1972652-1	PINCHWELD EDGE PROTECTOR	26.11.2018	   13.978	   13.978	        0	M	X			1	INVSYS	I10	INVSYSR	1972884-1	296	CABINET ASSEMBLY
	200218140030	1972551-1	CASE ASSY OUTPUT MODULE	26.11.2018	       23	       23	        0	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	2296390-1	LABEL ELECTRICITY DANGER HAZARD 50X50MM	26.11.2018	       23	        3	       20	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	2178047-1	50Vdc Top module assy	06.09.2019	      160	        0	      160	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218140030	2178030-1	Receptacle assembly - 50V d.c	06.09.2019	      160	        0	      160	PC	X			1	INVSYS	914		1972884-1	296	CABINET ASSEMBLY
	200218175280	7-1700091-6	CS- FL  2C 958 744-00	01.10.2018	    2.627	    2.627	        0	M	X			1	HEL01	H10	H10-001	7-1866656-1	240	ASSEMBLY- HELLA
	200218175280	DT04-2P-C015	REC, 2P, GRY, E	01.10.2018	        5	        5	        0	PC	X			1	HEL01	914		7-1866656-1	240	ASSEMBLY- HELLA
	200218175280	W2P	WEDGE LOCK, 2P, REC, GRN, DT	01.10.2018	        5	        5	        0	PC	X			1	HEL01	914		7-1866656-1	240	ASSEMBLY- HELLA
	200218175280	8-1700069-7	SOLDER PELLETS SN100C LEADFREE	01.10.2018	    0.001	    0.001	        0	KG	X			4	HEL01	H10	H10-001	7-1866656-1	240	ASSEMBLY- HELLA
	200218175280	361075-7	Rubber Bands	01.10.2018	       11	       11	        0	PC	X			4	HEL01	H10	H10-001	7-1866656-1	240	ASSEMBLY- HELLA
	200218175280	361076	CARTON 460X267X275 HELLA	01.10.2018	        1	        1	        0	PC	X			1	HEL01	H10	H10-001	7-1866656-1	240	ASSEMBLY- HELLA
	200218175280	1-1841359-7	PK0002 POLYBAG ZIPTOP 130X155	01.10.2018	        1	        1	        0	PC	X			4	HEL01	H10	H10-001	7-1866656-1	240	ASSEMBLY- HELLA
	200218175280	1060-16-0622	PIN, SF, SIZE 16, 16-20AWG, NI	01.10.2018	       10	       10	        0	PC	X			4	HEL01	H10	H10-001	7-1866656-1	240	ASSEMBLY- HELLA
	200218175283	W2P	WEDGE LOCK, 2P, REC, GRN, DT	01.10.2018	        5	        5	        0	PC	X			1	HEL01	914		7-1866224-1	240	ASSEMBLY- HELLA
	200218175283	DT04-2P-C015	REC, 2P, GRY, E	01.10.2018	        5	        5	        0	PC	X			1	HEL01	914		7-1866224-1	240	ASSEMBLY- HELLA
	200218175283	8-1700069-7	SOLDER PELLETS SN100C LEADFREE	01.10.2018	    0.001	    0.001	        0	KG	X			4	HEL01	H10	H10-001	7-1866224-1	240	ASSEMBLY- HELLA
	200218175283	1-1700092-6	CS- FL  2C 958 744-01	01.10.2018	    1.288	    1.288	        0	M	X			4	HEL01	H10	H10-001	7-1866224-1	240	ASSEMBLY- HELLA
	200218175283	1060-16-0622	PIN, SF, SIZE 16, 16-20AWG, NI	01.10.2018	       10	       10	        0	PC	X			4	HEL01	H10	H10-001	7-1866224-1	240	ASSEMBLY- HELLA
	200218198357	206430-1	RECPT, SZ 11-4, CPC	27.09.2018	        0	        0	        0	PC	X				INVSYS			1972847-3	265	ASSEMBLY- RAIL LOOMS
	200218198357	206061-1	RECPT, SZ 11-4, CPC	27.09.2018	        0	        0	        0	PC	X				INVSYS			1972847-3	265	ASSEMBLY- RAIL LOOMS
	200218198357	66100-9	III+ SKT,18-16,30AU/FL,STRIP	27.09.2018	        9	        9	        0	PC	X			1	CAB01	C10	C10-001	1972847-3	105	LEADMAKING
